handle,time,text
HillaryClinton,2016-05-23T18:13:29,Donald Trump thinks Americans are being paid too much and has hired union-busting firms to break up organizing campaigns on his properties.
HillaryClinton,2016-05-23T17:58:55,"The labor movement pioneered the basic bargain that made America great: If you work hard and do your part, you should be able to get ahead."
HillaryClinton,2016-05-23T17:54:43,"""You are often unsung heroes. And I want you to know this: Your fights are my fights."" —Hillary to @SEIU members in Detroit"
HillaryClinton,2016-05-23T17:49:56,Tune in to watch Hillary address the 2016 @SEIU International Convention. https://t.co/hAfimAPdjx https://t.co/bU342z6v3K
realDonaldTrump,2016-05-23T17:15:20,"Obama’s VA Secretary just said we shouldn't measure
wait times. Hillary says VA problems are not ‘widespread.’ I will take care of
our vets!"
HillaryClinton,2016-05-23T16:59:42,@MaryKayHenry Nobody knows better than unions that we’re stronger together. Honored to join you all in the fight for working families.
realDonaldTrump,2016-05-23T15:32:11,Is Hillary really protecting women? https://t.co/8ZtEIWNqz4
realDonaldTrump,2016-05-23T13:46:57,"In trade, military and EVERYTHING else, it will be AMERICA FIRST! This will quickly lead to our ultimate goal: MAKE AMERICA GREAT AGAIN!"
HillaryClinton,2016-05-23T13:10:19,"Unions helped build the middle class, so when Republicans attack unions, they're attacking millions of Americans. https://t.co/lNCI06tYTm"
HillaryClinton,2016-05-23T01:19:41,"""She taught me resilience, courage, and the power of love and kindness."" —Hillary on her mom
https://t.co/0zuTHYM1B4"
realDonaldTrump,2016-05-22T22:54:48,Thank you America! #Trump2016 https://t.co/xfINxdRNiQ
HillaryClinton,2016-05-22T22:18:01,"There are too many parents across the country with stories like this one.
https://t.co/DACIoi6xSi"
realDonaldTrump,2016-05-22T20:44:48,The American people are sick and tired of not being able to lead normal lives and to constantly be on the lookout for terror and terrorists!
realDonaldTrump,2016-05-22T20:32:33,Bernie Sanders is continuing his quest because he believes that Crooked Hillary Clinton will be forced out of the race - e-mail scandal!
HillaryClinton,2016-05-22T20:06:58,"Education should be about building a brighter future, not a lifetime of debt. https://t.co/xAk392JIAt"
realDonaldTrump,2016-05-22T19:46:57,"Join me on Wednesday, May 25th at the Anaheim Convention Center!
#Trump2016 #MAGA 
Tickets: https://t.co/mmPck1HYrC https://t.co/xGkVbxTamz"
realDonaldTrump,2016-05-22T19:38:18,Crooked Hillary wants a radical 500% increase in Syrian refugees. We can’t allow this. Time to get smart and protect America!
realDonaldTrump,2016-05-22T19:37:05,"How can Crooked Hillary say she cares about women when she is silent on radical Islam, which horribly oppresses women?"
HillaryClinton,2016-05-22T17:52:52,"“Mentiroso"", ""fraude"", “xenófobo"" y otras cosas que líderes republicanos dicen sobre Trump. https://t.co/QnPOgws3F7"
HillaryClinton,2016-05-22T15:01:34,"Do all the good you can, for all the people you can, for as long as you can. https://t.co/Ei8yn8ikUg"
realDonaldTrump,2016-05-22T14:47:45,Why do the networks continue to put dopey @BillKristol on panels when he has called every single shot about me wrong for 2 yrs?
realDonaldTrump,2016-05-22T12:47:48,Hillary Clinton is not qualified to be president because her judgement has been proven to be so bad! Would be four more years of stupidity!
realDonaldTrump,2016-05-22T03:55:39,Crooked Hillary said that I  want guns brought into the school classroom. Wrong!
realDonaldTrump,2016-05-22T03:44:05,"""@dubilujane: I trust @realDonaldTrump more anyone ever to protect America.He WILL do the right thing for the U.S.A, without a  doubt."
HillaryClinton,2016-05-22T00:50:37,"""Unlike Donald Trump, I will not pander to the gun lobby. We will not be silenced and we will not be intimidated."" —Hillary"
HillaryClinton,2016-05-22T00:43:03,"""I believe we have a moral obligation…to stand up against systematic racism."" —Hillary at the @TTMFoundation dinner"
HillaryClinton,2016-05-21T22:57:33,These moms want to make sure no other family has to lose a child to senseless violence. https://t.co/h8H9EWc1qo
HillaryClinton,2016-05-21T22:07:39,"We can't accept this as ""normal."" #StopGunViolence https://t.co/RGJE1BuGim"
HillaryClinton,2016-05-21T21:07:06,"Para muchos, los ingresos ya no rinden tanto como antes. https://t.co/LDgXCjGSpw"
realDonaldTrump,2016-05-21T20:13:08,Thank you to all of the men and women who have served our country. You are our true heroes! #ArmedForcesDay https://t.co/A3Wus0cRIO
HillaryClinton,2016-05-21T20:05:24,"This week, Donald Trump proved just how dangerous he'd be as president. https://t.co/wu18YIWuRh"
HillaryClinton,2016-05-21T18:08:21,"Donald Trump is questioning Hillary's qualifications to be president. Let's dig into that.
https://t.co/YQ13ORvxlk"
realDonaldTrump,2016-05-21T17:02:41,"Crooked Hillary Clintons foreign interventions unleashed ISIS in Syria, Iraq and Libya. She is reckless and dangerous!"
realDonaldTrump,2016-05-21T17:00:42,MAKE AMERICA GREAT AGAIN! https://t.co/MAZK5bdZuD
realDonaldTrump,2016-05-21T16:08:26,".@CNN is so negative, getting even worse as I get closer. Just had two anti-Trump losers with zero rebuttal from my team. Turning off!"
realDonaldTrump,2016-05-21T13:34:02,"""@RBacliff: Hillary wants to rip the guns out of America's hands. No guns = no protection. Get on #TrumpTrain &amp; join @NRA to stop her."""
realDonaldTrump,2016-05-21T12:49:59,Crooked Hillary wants to get rid of all guns and yet she is surrounded by bodyguards who are fully armed. No more guns to protect Hillary!
HillaryClinton,2016-05-21T12:37:24,"Too many moms have to go back to work too soon after giving birth.
https://t.co/aYxAdmuSAJ"
realDonaldTrump,2016-05-21T10:56:20,"While our wonderful president was out playing golf all day, the TSA is falling apart, just like our government! Airports a total disaster!"
realDonaldTrump,2016-05-21T01:56:44,Crooked Hillary is spending tremendous amounts of Wall Street money on false ads against me. She is a very dishonest person!
realDonaldTrump,2016-05-21T01:51:57,Crooked Hillary Clinton wants to essentially abolish the 2nd Amendment. No gun owner can ever vote for Clinton!
HillaryClinton,2016-05-21T01:38:14,Hillary Clinton tiene un plan para que todos puedan salir adelante. https://t.co/QaW4GZHAoH
realDonaldTrump,2016-05-21T00:44:43,"Thank you @TheTodaysGolfer for the wonderful statement that ""the new par 3 9th hole @Trump Turnberry could be the most dramatic in Britain."""
HillaryClinton,2016-05-21T00:22:18,Republican lawmakers in Oklahoma voted to make it a felony to perform an abortion: https://t.co/JPtKu7jJ4U
realDonaldTrump,2016-05-20T23:36:17,"@montgomeriefdn  Colin, great to have you at Trump Turnberry. So proud of you and your GREAT playing! You made winning MAJORS look easy!"
realDonaldTrump,2016-05-20T23:27:38,"""@montgomeriefdn: @TrumpTurnberry Best Links Course in Britain. Ailsa Course opens June '16 Can't wait to play it https://t.co/HnQbj3ipuS"""
realDonaldTrump,2016-05-20T22:50:18,Thank you for your wonderful endorsement today @TGowdySC. It means a great deal to me. We will not disappoint! #Trump2016
HillaryClinton,2016-05-20T22:03:55,"Hillary nerds out with a nurse in New Jersey. https://t.co/ALUsGsmkRq
https://t.co/89r91aZeZt"
realDonaldTrump,2016-05-20T21:55:40,"Great day in Kentucky with Wayne LaPierre, Chris Cox &amp; the @NRA! 
#MakeAmericaGreatAgain #Trump2016 https://t.co/aJ7s0aqqj0"
HillaryClinton,2016-05-20T21:16:04,"The United States presidency requires steadiness as well as strength and smarts.

Donald Trump is not qualified. https://t.co/04viDbO5fV"
HillaryClinton,2016-05-20T20:31:26,"You're wrong, @realDonaldTrump. We can uphold Second Amendment rights while preventing senseless gun violence. https://t.co/G7g1AdZWCA"
realDonaldTrump,2016-05-20T20:06:48,Thank you! An honor to be the first candidate ever endorsed by the @NRA- prior to @GOPconvention! #Trump2016 #2A  https://t.co/ygLUAl7gzx
HillaryClinton,2016-05-20T17:24:12,"Congratulations on becoming a U.S. citizen, Alicia. Enjoy casting that vote. 
https://t.co/jewmwZrrOA"
HillaryClinton,2016-05-20T17:12:52,"We need a president who will unite leaders around the world to defeat ISIS, not one who insults and alienates them. https://t.co/4RoN9h0U90"
HillaryClinton,2016-05-20T16:21:13,"Dear Congress,

Let's get this done.

Thanks,

The vast majority of Americans https://t.co/23ND36tFFm"
realDonaldTrump,2016-05-20T16:11:21,Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad!
realDonaldTrump,2016-05-20T16:09:16,"Thanks @piersmorgan! 
""Trump is the most unpredictable, extraordinary, entertaining&amp;massively popular candidate this country has ever seen."""
realDonaldTrump,2016-05-20T15:36:44,Crooked Hillary Clinton- discussing the #SecondAmendment at a private event. #2A cc: @NRA https://t.co/vV31Pbpkmn
realDonaldTrump,2016-05-20T15:15:08,I am on my way! See you all soon! https://t.co/Arw19Antpj
realDonaldTrump,2016-05-20T14:30:06,"""A Call for Unity"" by Jason Greenblatt @JasonDovEsq https://t.co/dQi3Cydckp"
HillaryClinton,2016-05-20T14:02:33,"Is Hillary qualified to be president?

Take this helpful quiz to find out: https://t.co/8ynWmTYI8j"
HillaryClinton,2016-05-20T13:11:33,"An estimated 1 in 4 people in Puerto Rico could get Zika this year.

Here's what we can do to combat this threat: https://t.co/xABxLScUyr"
realDonaldTrump,2016-05-20T10:26:20,Crooked Hillary can't even close the deal with Bernie - and the Dems have it rigged in favor of Hillary. Four more years of this? No way!
realDonaldTrump,2016-05-20T10:08:49,Crooked Hillary Clinton looks presidential? I don't think so! Four more years of Obama and our country will never come back. ISIS LAUGHS!
realDonaldTrump,2016-05-20T09:58:47,"Look where the world is today, a total mess, and ISIS is still running around wild. I can fix it fast, Hillary has no chance!"
realDonaldTrump,2016-05-20T09:47:09,"Crooked Hillary has zero imagination and even less stamina. ISIS, China, Russia and all would love for her to be president. 4 more years!"
realDonaldTrump,2016-05-20T09:40:37,"I said that Crooked Hillary Clinton is ""not qualified"" to be president because she has ""very bad judgement"" - Bernie said the same thing!"
HillaryClinton,2016-05-20T03:39:39,A candidate who roots for his own gain at the expense of American families isn't just heartless. He's disqualified. https://t.co/1C9kJ9ic0N
HillaryClinton,2016-05-20T02:19:12,"Donald Trump's plan to ban Muslims from entering the United States will make defeating terrorists more difficult.
https://t.co/4RoN9gJiKq"
HillaryClinton,2016-05-20T00:42:41,"""Investing in the health and education of women...is essential to improving global prosperity."" —Hillary #TBT
https://t.co/eCSnOxplb7"
HillaryClinton,2016-05-20T00:04:29,"If you cite supporting torture and hosting pageants as foreign policy ""qualifications,"" your definition needs work. https://t.co/3JbmzuxEK5"
HillaryClinton,2016-05-19T22:53:03,Un recordatorio importante. https://t.co/X2mYv1lOZK
HillaryClinton,2016-05-19T21:04:27,The safety of our kids is more important than the interests of the NRA. Our leaders should act like it. https://t.co/Rg3OcMf1Mc
HillaryClinton,2016-05-19T19:39:09,El voto del Senado hoy sobre Zika es un paso importante para combatirlo—pero no es suficiente. Los republicanos deberían aprobar presupuesto
realDonaldTrump,2016-05-19T19:36:58,"Thank you @LtStevenLRogers. We will respond to terrorism with strength in 2017!
https://t.co/Mk4YuuRf4s"
HillaryClinton,2016-05-19T18:58:22,"Question: ""Do you think Donald Trump is qualified to be president?""

""No, I do not."" —Hillary
https://t.co/04viDc5G7t"
HillaryClinton,2016-05-19T18:11:47,"""Everybody gets knocked down in life. The real test is whether you get back up, dust yourself off, and keep going."" —Hillary"
HillaryClinton,2016-05-19T18:10:00,"""Trump took out a field that couldn’t criticize him on issues because they fundamentally agreed with him."" —Hillary on the GOP primary"
HillaryClinton,2016-05-19T18:07:26,“I’m going after him exactly on those issues and statements that are divisive and dangerous.” —Hillary on @realDonaldTrump
HillaryClinton,2016-05-19T18:03:47,"""The threat that Donald Trump poses is so dramatic to our country, to our democracy."" —Hillary on @CNN"
HillaryClinton,2016-05-19T17:59:46,"""I know how hard this job is. You need steadiness as well as strength and smarts... Donald Trump is not qualified."" —Hillary on @CNN"
HillaryClinton,2016-05-19T17:57:43,"""When you run for president of the United States, the entire world is watching.” —Hillary on @realDonaldTrump's dangerous rhetoric"
HillaryClinton,2016-05-19T17:55:54,"""Do you think Donald Trump is qualified to be president?"" —@ChrisCuomo

""No, I do not."" —Hillary"
HillaryClinton,2016-05-19T17:53:31,"""It sends a message of disrespect and makes the situation inside those countries more difficult."" —Hillary on Trump's anti-Muslim rhetoric"
HillaryClinton,2016-05-19T17:51:36,"""We have to put everything we can toward the goal of defeating ISIS, protecting ourselves, our friends, and our partners."" —Hillary on @CNN"
HillaryClinton,2016-05-19T17:40:19,We can't sit by while extreme politicians attack women's basic rights. Not only is this unconstitutional—it's wrong. https://t.co/nhCWgRIWKX
realDonaldTrump,2016-05-19T17:29:36,How quality a woman is Rowanne Brewer Lane to have exposed the @nytimes as a disgusting fraud?  Thank you Rowanne.
HillaryClinton,2016-05-19T16:13:53,Today's Senate vote is a necessary step to combat the spread of Zika—but it's not enough. Republicans in Congress should fully fund this. -H
HillaryClinton,2016-05-19T15:46:17,"Donald Trump named 11 judges he would consider nominating to the Supreme Court.

Here's what's at stake. https://t.co/Ft3TmCeeEA"
HillaryClinton,2016-05-19T15:15:40,"""Speaking is hard for me, but come January, I want to say these two words: Madam President."" —@GabbyGiffords
https://t.co/3nZ5SkCbYP"
realDonaldTrump,2016-05-19T10:27:48,"Looks like yet another terrorist attack. Airplane departed from Paris. When will we get tough, smart and vigilant? Great hate and sickness!"
